timezone,crop_name,project_name,variety,sensor_id,sensor_type,date,mds,growth,minimum,maximum
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-08-09,35.0,55.0,4590.0,4650.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-08-10,30.0,60.0,4645.0,4705.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-08-11,30.0,60.0,4700.0,4765.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-08-12,25.0,70.0,4765.0,4835.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-08-13,25.0,75.0,4835.0,4915.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-08-14,20.0,80.0,4910.0,4990.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-08-15,,,-1000.0,5015.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-08-16,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-08-17,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-08-18,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-08-19,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-08-20,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-08-21,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-08-22,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-08-23,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-08-24,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-08-25,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-08-26,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-08-27,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-08-28,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-08-29,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-08-30,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-08-31,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-09-01,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-09-02,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-09-03,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-09-04,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-09-05,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-09-06,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-09-07,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-09-08,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-09-09,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-09-10,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-09-11,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-09-12,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-09-13,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-09-14,,,-1000.0,-400.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-09-15,,,-1000.0,-360.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-09-16,,,-1000.0,-350.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-09-17,,,-1000.0,-965.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-09-18,,,-1000.0,-995.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-09-19,,,-1000.0,-995.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-09-20,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-09-21,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-09-22,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-09-23,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-09-24,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-09-25,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-09-26,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-09-27,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-09-28,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-09-29,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-09-30,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-10-01,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-10-02,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-10-03,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-10-04,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-10-05,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-10-06,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-10-07,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-10-08,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-10-09,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-10-10,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-10-11,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-10-12,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-10-13,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-10-14,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-10-15,,,-1000.0,-970.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-10-16,,,-1000.0,-960.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-10-17,,,-1000.0,-540.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-10-18,,,-1000.0,-415.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-10-19,,,-1000.0,-410.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-10-20,,,-1000.0,-480.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-10-21,,,-1000.0,-545.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-10-22,,,-1000.0,-865.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-10-23,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-10-24,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-10-25,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-10-26,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-10-27,,,-1000.0,-625.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-10-28,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-10-29,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-10-30,,,-1000.0,-365.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-10-31,,,-395.0,-305.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-11-01,,,-320.0,-275.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-11-02,,,-1000.0,-320.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-11-03,,,-1000.0,-970.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-11-04,,,-415.0,-330.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-11-05,,,-405.0,-315.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-11-06,,,-1000.0,-390.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-11-07,,,-445.0,-390.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-11-08,,,-1000.0,-395.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-11-09,,,-1000.0,-930.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-11-10,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-11-11,,,-1000.0,-1000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-11-12,,,-1000.0,-360.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-11-13,,,-370.0,-315.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-11-14,,,-365.0,-315.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-11-15,,,-365.0,-335.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-11-16,,,-360.0,-330.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-11-17,,,-355.0,-330.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-11-18,,,-370.0,-350.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-11-19,,,-395.0,-345.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-11-20,,,-350.0,-310.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-11-21,,,-315.0,-290.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-11-22,,,-290.0,-235.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-11-23,,,-245.0,-220.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-11-24,,,-230.0,-215.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-11-25,,,-225.0,-190.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-11-26,,,-205.0,-125.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-11-27,,,-170.0,-105.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-11-28,,,-180.0,-160.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-11-29,,,-165.0,-135.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-11-30,,,-170.0,-130.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-12-01,,,-185.0,-170.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-12-02,,,-220.0,-170.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-12-03,,,-220.0,-175.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-12-04,,,-210.0,-175.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-12-05,,,-230.0,-195.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-12-06,,,-245.0,-220.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-12-07,,,-245.0,-220.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-12-08,,,-220.0,-200.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-12-09,,,-355.0,-195.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-12-10,,,-340.0,-175.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-12-11,,,-280.0,-140.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-12-12,,,-220.0,-135.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-12-13,,,-180.0,-140.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-12-14,,,-215.0,-175.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-12-15,,,-230.0,-205.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-12-16,,,-225.0,-200.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-12-17,,,-235.0,-190.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-12-18,,,-260.0,-220.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-12-19,,,-220.0,-200.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-12-20,,,-200.0,-145.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-12-21,,,-150.0,-130.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-12-22,,,,
Asia/Jerusalem,Mandarin,Dinamic,Ora,739909,Dend,2023-12-23,,,,
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-06-10,25.0,20.0,1585.0,1615.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-06-11,20.0,25.0,1605.0,1640.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-06-12,30.0,15.0,1620.0,1655.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-06-13,30.0,10.0,1635.0,1665.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-06-14,30.0,20.0,1645.0,1685.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-06-15,35.0,15.0,1660.0,1700.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-06-16,45.0,5.0,1665.0,1710.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-06-17,30.0,20.0,1680.0,1725.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-06-18,40.0,15.0,1695.0,1740.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-06-19,40.0,25.0,1715.0,1765.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-06-20,30.0,35.0,1745.0,1800.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-06-21,40.0,35.0,1770.0,1835.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-06-22,55.0,30.0,1805.0,1865.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-06-23,50.0,55.0,1850.0,1920.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-06-24,45.0,40.0,1890.0,1960.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-06-25,60.0,45.0,1925.0,2005.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-06-26,45.0,50.0,1980.0,2055.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-06-27,55.0,50.0,2025.0,2105.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-06-28,45.0,55.0,2080.0,2160.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-06-29,40.0,55.0,2135.0,2215.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-06-30,45.0,60.0,2195.0,2275.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-07-01,40.0,80.0,2260.0,2355.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-07-02,45.0,60.0,2325.0,2415.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-07-03,40.0,80.0,2400.0,2495.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-07-04,50.0,65.0,2470.0,2560.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-07-05,25.0,90.0,2560.0,2650.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-07-06,30.0,80.0,2640.0,2730.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-07-07,30.0,70.0,2725.0,2800.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-07-08,25.0,80.0,2800.0,2880.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-07-09,25.0,70.0,2880.0,2950.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-07-10,15.0,85.0,2950.0,3035.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-07-11,30.0,70.0,3030.0,3105.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-07-12,30.0,65.0,3100.0,3170.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-07-13,25.0,80.0,3170.0,3250.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-07-14,20.0,75.0,3250.0,3325.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-07-15,25.0,70.0,3325.0,3395.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-07-16,25.0,40.0,3385.0,3435.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-07-17,25.0,45.0,3425.0,3480.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-07-18,25.0,40.0,3475.0,3520.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-07-19,25.0,40.0,3510.0,3560.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-07-20,30.0,25.0,3545.0,3585.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-07-21,15.0,35.0,3580.0,3620.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-07-22,35.0,30.0,3600.0,3650.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-07-23,25.0,25.0,3635.0,3675.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-07-24,30.0,15.0,3650.0,3690.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-07-25,25.0,25.0,3670.0,3715.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-07-26,25.0,30.0,3705.0,3745.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-07-27,30.0,35.0,3730.0,3780.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-07-28,30.0,25.0,3755.0,3805.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-07-29,25.0,40.0,3795.0,3845.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-07-30,25.0,30.0,3830.0,3875.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-07-31,30.0,45.0,3870.0,3920.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-08-01,25.0,40.0,3910.0,3960.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-08-02,,,3955.0,4010.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-08-03,25.0,50.0,4005.0,4060.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-08-04,25.0,55.0,4055.0,4115.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-08-05,25.0,65.0,4115.0,4180.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-08-06,35.0,65.0,4170.0,4245.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-08-07,25.0,70.0,4230.0,4315.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-08-08,20.0,90.0,4315.0,4405.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-08-09,25.0,95.0,4405.0,4500.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-08-10,25.0,100.0,4500.0,4600.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-08-11,25.0,105.0,4600.0,4705.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-08-12,30.0,95.0,4705.0,4800.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-08-13,25.0,100.0,4800.0,4900.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-08-14,20.0,95.0,4900.0,4995.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-08-15,25.0,95.0,4995.0,5090.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-08-16,30.0,65.0,5090.0,5155.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-08-17,15.0,75.0,5155.0,5230.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-08-18,25.0,65.0,5230.0,5300.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-08-19,20.0,60.0,5295.0,5360.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-08-20,25.0,65.0,5355.0,5420.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-08-21,20.0,60.0,5420.0,5480.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-08-22,25.0,55.0,5470.0,5535.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-08-23,30.0,40.0,5520.0,5580.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-08-24,25.0,60.0,5570.0,5635.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-08-25,35.0,60.0,5620.0,5695.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-08-26,35.0,50.0,5680.0,5745.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-08-27,30.0,60.0,5740.0,5805.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-08-28,35.0,55.0,5800.0,5860.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-08-29,30.0,55.0,5855.0,5915.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-08-30,45.0,45.0,5890.0,5960.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-08-31,45.0,40.0,5945.0,6000.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-09-01,35.0,40.0,5990.0,6040.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-09-02,30.0,30.0,6020.0,6070.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-09-03,40.0,25.0,6045.0,6095.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-09-04,30.0,20.0,6070.0,6115.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-09-05,45.0,20.0,6090.0,6135.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-09-06,40.0,20.0,6105.0,6155.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-09-07,60.0,15.0,6120.0,6180.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-09-08,60.0,10.0,6120.0,6180.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-09-09,40.0,20.0,6155.0,6200.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-09-10,35.0,25.0,6175.0,6225.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-09-11,50.0,-5.0,6180.0,6230.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-09-12,40.0,30.0,6195.0,6250.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-09-13,15.0,35.0,6245.0,6285.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-09-14,45.0,30.0,6265.0,6315.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-09-15,45.0,20.0,6280.0,6335.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-09-16,45.0,25.0,6315.0,6365.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-09-17,50.0,45.0,6340.0,6405.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-09-18,50.0,35.0,6375.0,6440.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-09-19,50.0,45.0,6415.0,6490.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-09-20,35.0,50.0,6470.0,6535.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-09-21,,,6515.0,6565.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-09-22,45.0,,6580.0,6655.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-09-23,35.0,65.0,6650.0,6720.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-09-24,45.0,55.0,6705.0,6775.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-09-25,40.0,60.0,6760.0,6835.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-09-26,50.0,40.0,6810.0,6880.0
Asia/Jerusalem,Mandarin,Dinamic,Ora,739936,Dend,2023-09-27,45.0,55.0,6855.0,6930.0
